"eco_values","species","longitude","latitude","occurrence_id","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id.1","temp","precip","NDVI"
97,"Apis mellifera",7.652159,46.296196,1939,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",709,126,13.4192307692308,69.1538461538462,0.732
97,"Corylus avellana",7.14784,46.07364,3100,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",842,127,12.4961538461539,91.0769230769231,0.78054
97,"Ranunculus acris",9.3206154819,46.8329211742,5099,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",882,128,12.0884615384616,84.0769230769231,0.79556
97,"Corylus avellana",7.47146,46.92859,3383,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",525,129,14.4346153846154,71.3846153846154,0.76312
97,"Osmia bicornis",8.6572,47.10204,2669,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1194,130,10.8807692307693,131.769230769231,0.82562
97,"Osmia bicornis",8.32491,46.92517,2531,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1182,131,9.23461538461538,128.230769230769,0.79882
97,"Prunus spinosa",6.893343,47.110473,4476,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",979,132,11.45,100.461538461538,0.79854
97,"Osmia bicornis",8.82679,46.02049,2913,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1009,133,12.4807692307692,138.307692307692,0.88398
97,"Apis mellifera",7.57293,47.497268,815,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",343,134,15.3807692307692,61.3846153846154,0.77836
97,"Apis mellifera",7.000881,46.055222,238,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1509,135,7.25,153.692307692308,0.78188
97,"Apis mellifera",7.771334,47.284571,215,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",491,136,14.5115384615385,72.9230769230769,0.71948
97,"Apis mellifera",7.322753,46.253022,1304,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",992,137,12.1038461538462,77.9230769230769,0.75156
97,"Corylus avellana",8.5789,46.51809,3463,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1515,138,8.50384615384615,165.615384615385,0.83388
97,"Apis mellifera",6.933575,46.999681,119,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",565,139,14.5576923076924,89.6153846153846,0.6699
97,"Corylus avellana",8.574155,47.24358,3273,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",550,140,14.2576923076923,100.384615384615,0.74076
97,"Apis mellifera",7.085629,46.134629,425,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",960,141,11.3807692307693,84.7692307692308,0.84448
97,"Apis mellifera",10.409497,46.619982,2394,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",2030,142,4.68846153846158,67.5384615384615,0.81564
97,"Apis mellifera",8.550879,47.39809,1791,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",494,143,14.4884615384616,69.6923076923077,0.51614
97,"Corylus avellana",8.91073,46.7392,3125,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1956,144,5.65769230769234,115.846153846154,0.77328
97,"Corylus avellana",8.487842,47.352413,3932,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",789,145,13.2115384615385,80.5384615384615,0.85146
97,"Corylus avellana",7.99808,47.06216,3395,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",914,146,12.0423076923077,91.4615384615385,0.7877
97,"Prunus spinosa",7.688452,47.506935,4310,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",380,147,14.8192307692307,69.5384615384615,0.74686
97,"Apis mellifera",7.958663,47.29857,1303,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",473,148,14.1346153846154,75.0769230769231,0.70278
97,"Osmia bicornis",7.34147,46.20891,2974,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",702,149,14.9115384615385,62.6923076923077,0.83956
97,"Apis mellifera",8.679539,46.261182,667,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",435,150,15.3346153846154,126.230769230769,0.82682
97,"Osmia bicornis",9.539722,46.939666,2585,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",574,151,14.0192307692308,83.0769230769231,0.8208
97,"Apis mellifera",8.840458,47.642655,2047,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",542,152,14.3961538461539,66.3076923076923,0.77452
97,"Corylus avellana",7.057842,46.08667,3497,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",500,153,14.7807692307693,90.6923076923077,0.5684
97,"Corylus avellana",7.60047,46.16386,3946,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1944,154,5.51923076923083,89.7692307692308,0.7582
97,"Ranunculus acris",9.89776,46.85719,4146,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1400,155,8.08846153846162,82.3076923076923,0.85444
97,"Apis mellifera",7.633511,46.131957,1706,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1767,156,5.53461538461539,91.6923076923077,0.75924
97,"Apis mellifera",8.631445,46.158906,1198,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,157,14.3653846153846,130.846153846154,0.69654
97,"Apis mellifera",9.144289,46.264392,2151,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1030,158,12.8346153846154,96.3846153846154,0.71786
97,"Corylus avellana",9.320138,46.832659,3082,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",866,159,12.0884615384616,84.0769230769231,0.79556
97,"Corylus avellana",7.27519,46.70359,3368,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1524,160,8.67307692307696,116.076923076923,0.78292
97,"Apis mellifera",9.528388,47.463897,844,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",718,161,12.5807692307692,95.2307692307692,0.72768
97,"Ranunculus acris",9.9507,46.58603,4044,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1692,162,6.31153846153848,89.1538461538462,0.79776
97,"Apis mellifera",7.779524,46.769295,2156,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1245,163,9.75000000000006,127.538461538462,0.76816
97,"Corylus avellana",9.76863,46.90489,3296,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1194,164,9.6730769230769,92.5384615384615,0.88036
97,"Apis mellifera",8.992984,47.322896,2364,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",929,165,11.1423076923077,139.076923076923,0.86446
97,"Apis mellifera",7.764614,46.537979,1139,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1748,166,6.25000000000006,168.461538461538,0.795
97,"Corylus avellana",8.00043,47.28702,3174,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",573,167,14.0807692307693,82.2307692307692,0.73752
97,"Apis mellifera",7.582243,47.500574,1018,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",382,168,15.1576923076923,60.8461538461538,0.74278
97,"Apis mellifera",7.747564,46.70124,1194,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",789,169,11.8576923076923,100.461538461538,0.87988
97,"Ranunculus acris",8.567175,47.286267,3989,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",475,170,14.9576923076924,80.8461538461538,0.52578
97,"Osmia bicornis",8.39859,47.37435,2852,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",451,171,14.4730769230769,78.7692307692308,0.78304
97,"Osmia bicornis",9.69925,46.81629,2893,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1432,172,7.18846153846152,101.846153846154,0.78796
97,"Apis mellifera",8.669522,47.503832,342,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",518,173,14.8192307692308,71.7692307692308,0.71874
97,"Apis mellifera",7.089296,46.275558,1881,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1200,174,10.6346153846154,104.615384615385,0.82404
97,"Osmia bicornis",7.99574,46.83729,2803,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1320,175,9.24230769230769,126.846153846154,0.80274
97,"Apis mellifera",7.09585,45.934692,1401,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1597,176,7.72692307692313,151.461538461538,0.69204
97,"Apis mellifera",8.192497,47.516499,1999,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",425,177,15.0269230769231,80.3076923076923,0.578
97,"Apis mellifera",8.48216,47.370439,164,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",495,178,14.5807692307692,73.6153846153846,0.77878
97,"Osmia bicornis",7.444436,46.972711,2408,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",517,179,14.4730769230769,70.5384615384615,0.61202
97,"Apis mellifera",7.456388,46.448505,705,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1111,180,11.2346153846154,105.307692307692,0.78396
97,"Apis mellifera",9.247484,46.809139,1938,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1212,181,9.11153846153854,100.153846153846,0.80026
97,"Apis mellifera",8.560655,46.197522,1857,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1015,182,11.4807692307693,182.538461538462,0.8502
97,"Apis mellifera",9.418296,46.841503,1167,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",856,183,13.05,75.5384615384615,0.8035
97,"Osmia bicornis",7.7309,46.34351,2668,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",2129,184,4.08846153846156,123.538461538462,0.77668
97,"Apis mellifera",8.785297,46.186088,966,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1027,185,11.7884615384616,126.307692307692,0.87972
97,"Apis mellifera",7.089353,45.916772,1091,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",2024,186,5.73461538461538,172.307692307692,0.7719
97,"Osmia bicornis",7.07479,47.33278,2689,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",855,187,12.2576923076924,86.4615384615385,0.74992
97,"Apis mellifera",8.565329,47.28316,1278,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",486,188,14.3269230769231,89,0.71122
97,"Corylus avellana",8.9095,46.69423,3132,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",2162,189,4.27307692307693,119.076923076923,0.5168
97,"Apis mellifera",7.91867,46.296505,784,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",632,190,13.1115384615385,69.7692307692308,0.44038
97,"Apis mellifera",8.9299999997,46.49,4832,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1108,191,10.95,113.153846153846,0.84314
97,"Corylus avellana",6.820061,46.497811,3202,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1057,192,11.1653846153846,109.384615384615,0.8428
97,"Corylus avellana",8.19048,46.70124,3528,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1515,193,8.78076923076924,129.769230769231,0.88514
97,"Apis mellifera",7.182601,46.204114,1341,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1254,194,9.48846153846159,119.153846153846,0.73152
97,"Apis mellifera",9.693604,46.681412,2393,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1246,195,9.52692307692308,73.6923076923077,0.7963
97,"Apis mellifera",7.928133,46.599783,1424,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1375,196,8.55769230769238,129.384615384615,0.79962
97,"Apis mellifera",8.3081,47.029548,1208,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",466,197,14.6192307692309,97,0.77328
97,"Apis mellifera",6.930519,47.124592,1546,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",868,198,11.8038461538462,96.8461538461538,0.78772
97,"Apis mellifera",8.63388,46.154203,741,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",674,199,14.0884615384616,131.692307692308,0.79762
97,"Apis mellifera",8.895547,47.544895,218,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",441,200,14.6653846153847,62.7692307692308,0.68652
97,"Apis mellifera",6.933397,46.999581,2247,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",565,201,14.5576923076924,89.6153846153846,0.6699
97,"Apis mellifera",8.662823,46.204656,653,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",740,202,13.4807692307693,136.307692307692,0.81158
97,"Apis mellifera",6.955699,46.789371,2110,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",586,203,14.173076923077,77.4615384615385,0.56862
97,"Corylus avellana",6.218186,46.370731,3565,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",430,204,15.473076923077,93.3846153846154,0.80232
97,"Corylus avellana",8.65008,46.78725,3133,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1421,205,9.65000000000003,114.307692307692,0.83402
97,"Apis mellifera",8.984983,47.398187,1474,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",808,206,12.3269230769231,100.769230769231,0.85384
